ch_iw5_cm901_thermal,WEAPON_CM901,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_cm901_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_cm901_mastery,CHALLENGE_CM901_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_cm901,10,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_mp5,WEAPON_MP5K,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_mp5,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_mp5,WEAPON_MP5K,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_mp5,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_mp5_reflex,WEAPON_MP5K,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_mp5_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_mp5_silencer,WEAPON_MP5K,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_mp5_silencer,60,1000,,,,,,,,,,,,,,,,
ch_iw5_mp5_rof,WEAPON_MP5K,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_mp5_rof,30,1000,,,,,,,,,,,,,,,,
ch_iw5_mp5_acog,WEAPON_MP5K,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_mp5_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_mp5_hamrhybrid,WEAPON_MP5K,CHALLENGE_GET_N_KILLS_HAMRHYBRID,CHALLENGE_ATTACHMENT_HAMRHYBRID,1,iw5_mp5_hamrhybrid,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp5_eotech,WEAPON_MP5K,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_mp5_eotech,20,750,,,,,,,,,,,,,,,,
ch_iw5_mp5_xmags,WEAPON_MP5K,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_mp5_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp5_thermal,WEAPON_MP5K,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_mp5_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp5_mastery,CHALLENGE_MP5K_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_mp5,8,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_ump45,WEAPON_UMP45,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_ump45,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_ump45,WEAPON_UMP45,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_ump45,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_ump45_reflex,WEAPON_UMP45,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_ump45_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_ump45_silencer,WEAPON_UMP45,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_ump45_silencer,60,1000,,,,,,,,,,,,,,,,
ch_iw5_ump45_rof,WEAPON_UMP45,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_ump45_rof,30,1000,,,,,,,,,,,,,,,,
ch_iw5_ump45_acog,WEAPON_UMP45,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_ump45_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_ump45_hamrhybrid,WEAPON_UMP45,CHALLENGE_GET_N_KILLS_HAMRHYBRID,CHALLENGE_ATTACHMENT_HAMRHYBRID,1,iw5_ump45_hamrhybrid,40,1000,,,,,,,,,,,,,,,,
ch_iw5_ump45_eotech,WEAPON_UMP45,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_ump45_eotech,20,750,,,,,,,,,,,,,,,,
ch_iw5_ump45_xmags,WEAPON_UMP45,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_ump45_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_ump45_thermal,WEAPON_UMP45,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_ump45_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_ump45_mastery,CHALLENGE_UMP45_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_ump45,8,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_pp90m1,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_pp90m1,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_pp90m1,WEAPON_PP90M1,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_pp90m1,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_pp90m1_reflex,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_pp90m1_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_pp90m1_silencer,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_pp90m1_silencer,60,1000,,,,,,,,,,,,,,,,
ch_iw5_pp90m1_rof,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_pp90m1_rof,30,1000,,,,,,,,,,,,,,,,
ch_iw5_pp90m1_acog,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_pp90m1_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_pp90m1_hamrhybrid,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS_HAMRHYBRID,CHALLENGE_ATTACHMENT_HAMRHYBRID,1,iw5_pp90m1_hamrhybrid,40,1000,,,,,,,,,,,,,,,,
ch_iw5_pp90m1_eotech,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_pp90m1_eotech,20,750,,,,,,,,,,,,,,,,
ch_iw5_pp90m1_xmags,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_pp90m1_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_pp90m1_thermal,WEAPON_PP90M1,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_pp90m1_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_pp90m1_mastery,CHALLENGE_PP90M1_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_pp90m1,8,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_p90,WEAPON_P90,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_p90,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_p90,WEAPON_P90,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_p90,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_p90_reflex,WEAPON_P90,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_p90_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_p90_silencer,WEAPON_P90,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_p90_silencer,60,1000,,,,,,,,,,,,,,,,
ch_iw5_p90_rof,WEAPON_P90,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_p90_rof,30,1000,,,,,,,,,,,,,,,,
ch_iw5_p90_acog,WEAPON_P90,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_p90_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_p90_hamrhybrid,WEAPON_P90,CHALLENGE_GET_N_KILLS_HAMRHYBRID,CHALLENGE_ATTACHMENT_HAMRHYBRID,1,iw5_p90_hamrhybrid,40,1000,,,,,,,,,,,,,,,,
ch_iw5_p90_eotech,WEAPON_P90,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_p90_eotech,20,750,,,,,,,,,,,,,,,,
ch_iw5_p90_xmags,WEAPON_P90,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_p90_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_p90_thermal,WEAPON_P90,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_p90_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_p90_mastery,CHALLENGE_P90_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_p90,8,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_m9,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_m9,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_m9,WEAPON_UZIM9,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_m9,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_m9_reflex,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_m9_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_m9_silencer,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_m9_silencer,60,1000,,,,,,,,,,,,,,,,
ch_iw5_m9_rof,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_m9_rof,30,1000,,,,,,,,,,,,,,,,
ch_iw5_m9_acog,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_m9_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_m9_hamrhybrid,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS_HAMRHYBRID,CHALLENGE_ATTACHMENT_HAMRHYBRID,1,iw5_m9_hamrhybrid,40,1000,,,,,,,,,,,,,,,,
ch_iw5_m9_eotech,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_m9_eotech,20,750,,,,,,,,,,,,,,,,
ch_iw5_m9_xmags,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_m9_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_m9_thermal,WEAPON_UZIM9,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_m9_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_m9_mastery,CHALLENGE_UZIM9_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_m9,8,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_mp7,WEAPON_MP7,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_mp7,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_mp7,WEAPON_MP7,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_mp7,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_mp7_reflex,WEAPON_MP7,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_mp7_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_mp7_silencer,WEAPON_MP7,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_mp7_silencer,60,1000,,,,,,,,,,,,,,,,
ch_iw5_mp7_rof,WEAPON_MP7,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_mp7_rof,30,1000,,,,,,,,,,,,,,,,
ch_iw5_mp7_acog,WEAPON_MP7,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_mp7_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_mp7_hamrhybrid,WEAPON_MP7,CHALLENGE_GET_N_KILLS_HAMRHYBRID,CHALLENGE_ATTACHMENT_HAMRHYBRID,1,iw5_mp7_hamrhybrid,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp7_eotech,WEAPON_MP7,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_mp7_eotech,20,750,,,,,,,,,,,,,,,,
ch_iw5_mp7_xmags,WEAPON_MP7,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_mp7_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp7_thermal,WEAPON_MP7,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_mp7_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp7_mastery,CHALLENGE_MP7_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_mp7,8,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_sa80,WEAPON_SA80,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_sa80,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_sa80,WEAPON_SA80,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_sa80,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_sa80_reflex,WEAPON_SA80,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_sa80_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_sa80_silencer,WEAPON_SA80,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_sa80_silencer,15,750,,,,,,,,,,,,,,,,
ch_iw5_sa80_grip,WEAPON_SA80,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_sa80_grip,60,1000,,,,,,,,,,,,,,,,
ch_iw5_sa80_acog,WEAPON_SA80,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_sa80_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_sa80_rof,WEAPON_SA80,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_sa80_rof,40,1000,,,,,,,,,,,,,,,,
ch_iw5_sa80_heartbeat,WEAPON_SA80,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_sa80_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_sa80_eotech,WEAPON_SA80,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_sa80_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_sa80_xmags,WEAPON_SA80,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_sa80_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_sa80_thermal,WEAPON_SA80,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_sa80_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_sa80_mastery,CHALLENGE_SA80_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_sa80,9,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_mg36,WEAPON_MG36,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_mg36,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_mg36,WEAPON_MG36,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_mg36,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_mg36_reflex,WEAPON_MG36,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_mg36_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_mg36_silencer,WEAPON_MG36,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_mg36_silencer,15,750,,,,,,,,,,,,,,,,
ch_iw5_mg36_grip,WEAPON_MG36,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_mg36_grip,60,1000,,,,,,,,,,,,,,,,
ch_iw5_mg36_acog,WEAPON_MG36,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_mg36_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_mg36_rof,WEAPON_MG36,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_mg36_rof,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mg36_heartbeat,WEAPON_MG36,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_mg36_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mg36_eotech,WEAPON_MG36,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_mg36_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mg36_xmags,WEAPON_MG36,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_mg36_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mg36_thermal,WEAPON_MG36,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_mg36_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mg36_mastery,CHALLENGE_MG36_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_mg36,9,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_mk46,WEAPON_MK46,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_mk46,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_mk46,WEAPON_MK46,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_mk46,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_mk46_reflex,WEAPON_MK46,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_mk46_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_mk46_silencer,WEAPON_MK46,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_mk46_silencer,15,750,,,,,,,,,,,,,,,,
ch_iw5_mk46_grip,WEAPON_MK46,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_mk46_grip,60,1000,,,,,,,,,,,,,,,,
ch_iw5_mk46_acog,WEAPON_MK46,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_mk46_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_mk46_rof,WEAPON_MK46,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_mk46_rof,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mk46_heartbeat,WEAPON_MK46,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_mk46_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mk46_eotech,WEAPON_MK46,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_mk46_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mk46_xmags,WEAPON_MK46,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_mk46_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mk46_thermal,WEAPON_MK46,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_mk46_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mk46_mastery,CHALLENGE_MK46_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_mk46,9,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_pecheneg,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_pecheneg,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_pecheneg,WEAPON_PECHENEG,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_pecheneg,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_pecheneg_reflex,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_pecheneg_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_pecheneg_silencer,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_pecheneg_silencer,15,750,,,,,,,,,,,,,,,,
ch_iw5_pecheneg_grip,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_pecheneg_grip,60,1000,,,,,,,,,,,,,,,,
ch_iw5_pecheneg_acog,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_pecheneg_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_pecheneg_rof,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_pecheneg_rof,40,1000,,,,,,,,,,,,,,,,
ch_iw5_pecheneg_eotech,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_pecheneg_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_pecheneg_xmags,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_pecheneg_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_pecheneg_thermal,WEAPON_PECHENEG,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_pecheneg_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_pecheneg_mastery,CHALLENGE_PECHENEG_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_pecheneg,8,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_m60,WEAPON_M60,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_m60,10,500,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_m60,WEAPON_M60,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_m60,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_m60_reflex,WEAPON_M60,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_m60_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_m60_silencer,WEAPON_M60,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_m60_silencer,15,750,,,,,,,,,,,,,,,,
ch_iw5_m60_grip,WEAPON_M60,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_m60_grip,60,1000,,,,,,,,,,,,,,,,
ch_iw5_m60_acog,WEAPON_M60,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_m60_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_m60_rof,WEAPON_M60,CHALLENGE_GET_N_KILLS_ROF,CHALLENGE_ATTACHMENT_ROF,1,iw5_m60_rof,40,1000,,,,,,,,,,,,,,,,
ch_iw5_m60_eotech,WEAPON_M60,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_m60_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_m60_xmags,WEAPON_M60,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_m60_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_m60_thermal,WEAPON_M60,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_m60_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_m60_mastery,CHALLENGE_M60_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_m60,8,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_msr,WEAPON_MSR,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_msr,10,250,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_msr,WEAPON_MSR,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_msr,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_msr_acog,WEAPON_MSR,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_msr_acog,20,750,,,,,,,,,,,,,,,,
