cardicon_longersprint,icon,1,ch_longersprint_pro,,,,
cardicon_longersprint_pro,icon,1,ch_longersprint_pro_6,,,,
cardicon_fastreload,icon,1,ch_sleightofhand_pro,,,,
cardicon_fastreload_pro,icon,1,ch_sleightofhand_pro_6,,,,
cardicon_scavenger,icon,1,ch_scavenger_pro,,,,
cardicon_scavenger_pro,icon,1,ch_scavenger_pro_6,,,,
cardicon_blindeye,icon,1,ch_blindeye_pro,,,,
cardicon_blindeye_pro,icon,1,ch_blindeye_pro_6,,,,
cardicon_paint,icon,1,ch_paint_pro,,,,
cardicon_paint_pro,icon,1,ch_paint_pro_6,,,,
cardicon_hardline,icon,1,ch_hardline_pro,,,,
cardicon_hardline_pro,icon,1,ch_hardline_pro_6,,,,
cardicon_coldblooded,icon,1,ch_coldblooded_pro,,,,
cardicon_coldblooded_pro,icon,1,ch_coldblooded_pro_6,,,,
cardicon_quickdraw,icon,1,ch_quickdraw_pro,,,,
cardicon_quickdraw_pro,icon,1,ch_quickdraw_pro_6,,,,
cardicon_twoprimaries,icon,1,ch_twoprimaries_pro,,,,
cardicon_twoprimaries_pro,icon,1,ch_twoprimaries_pro_6,,,,
cardicon_blastshield,icon,1,ch_blastshield_pro,,,,
cardicon_blastshield_pro,icon,1,ch_blastshield_pro_6,,,,
cardicon_bombsquad,icon,1,ch_detectexplosives_pro,,,,
cardicon_bombsquad_pro,icon,1,ch_detectexplosives_pro_6,,,,
cardicon_ironlungs,icon,1,ch_autospot_pro,,,,
cardicon_ironlungs_pro,icon,1,ch_autospot_pro_6,,,,
cardicon_steadyaim,icon,1,ch_bulletaccuracy_pro,,,,
cardicon_steadyaim_pro,icon,1,ch_bulletaccuracy_pro_6,,,,
cardicon_quieter,icon,1,ch_deadsilence_pro,,,,
cardicon_quieter_pro,icon,1,ch_deadsilence_pro_6,,,,
cardicon_stalker,icon,1,ch_stalker_pro,,,,
cardicon_stalker_pro,icon,1,ch_stalker_pro_6,,,,
cardicon_uav,icon,1,ch_uav_3,,,,
cardicon_carepackage,icon,1,ch_airdrop_assault_3,,,,
cardicon_predatormissile,icon,1,ch_predator_missile_3,,,,
cardicon_ims,icon,1,ch_ims_3,,,,
cardicon_sentrygun,icon,1,ch_airdrop_sentry_minigun_3,,,,
cardicon_precair,icon,1,ch_precision_airstrike_3,,,,
cardicon_attackchopper,icon,1,ch_helicopter_3,,,,
cardicon_helicopterflock,icon,1,ch_littlebird_flock_3,,,,
cardicon_helicopterguard,icon,1,ch_littlebird_support_3,,,,
cardicon_remotemortar,icon,1,ch_remote_mortar_3,,,,
cardicon_remotetank,icon,1,ch_airdrop_remote_tank_3,,,,
cardicon_pavelowkillstreak,icon,1,ch_helicopter_flares_3,,,,
cardicon_ac130,icon,1,ch_ac130_3,,,,
cardicon_juggernaut,icon,1,ch_airdrop_juggernaut_3,,,,
cardicon_ospreygunner,icon,1,ch_osprey_gunner_3,,,,
cardicon_counteruav,icon,1,ch_counter_uav_3,,,,
cardicon_deployablevest,icon,1,ch_deployable_vest_3,,,,
cardicon_airdroptrap,icon,1,ch_airdrop_trap_3,,,,
cardicon_samturret,icon,1,ch_sam_turret_3,,,,
cardicon_remoteuav,icon,1,ch_remote_uav_3,,,,
cardicon_advanceduav,icon,1,ch_triple_uav_3,,,,
cardicon_remoteturret,icon,1,ch_remote_mg_turret_3,,,,
cardicon_stealthkillstreak,icon,1,ch_stealth_airstrike_3,,,,
cardicon_empkillstreak,icon,1,ch_emp_3,,,,
cardicon_juggernaut_recon,icon,1,ch_airdrop_juggernaut_recon_3,,,,
cardicon_escortairdrop,icon,1,ch_escort_airdrop_3,,,,
challenges,feature,3,,,,,
clantag,profileFeature,5,,,,,
streaktype_assault,feature,0,,,,,
streaktype_support,feature,0,,,,,
streaktype_specialist,feature,19,,,,,
uav,killstreak,0,,,,,
airdrop_assault,killstreak,0,,,,,
ims,killstreak,0,,,,,
predator_missile,killstreak,0,,,,,
sentry,killstreak,0,,,,,
precision_airstrike,killstreak,0,,,,,
helicopter,killstreak,0,,,,,
littlebird_support,killstreak,0,,,,,
littlebird_flock,killstreak,0,,,,,
stealth_airstrike,killstreak,0,,,,,
remote_mortar,killstreak,0,,,,,
osprey_gunner,killstreak,0,,,,,
helicopter_flares,killstreak,0,,,,,
airdrop_juggernaut,killstreak,0,,,,,
uav_support,killstreak,0,,,,,
counter_uav,killstreak,0,,,,,
deployable_vest,killstreak,0,,,,,
airdrop_trap,killstreak,0,,,,,
sam_turret,killstreak,0,,,,,
minigun_turret,killstreak,0,,,,,
remote_uav,killstreak,0,,,,,
heli_sniper,killstreak,0,,,,,
triple_uav,killstreak,0,,,,,
remote_mg_turret,killstreak,0,,,,,
emp,killstreak,0,,,,,
airdrop_juggernaut_recon,killstreak,0,,,,,
escort_airdrop,killstreak,0,,,,,
ch_prestige,challenge,0,,,,,
ch_prPurchase1,challenge,0,,,,,
ch_prPurchase2,challenge,0,,,,,
ch_prPurchase3,challenge,0,,,,,
tier_prestige,prestige,3,ch_prestige,,,,
tier_prestige2,prestige,3,ch_prPurchase1,,,,
tier_prestige3,prestige,3,ch_prPurchase2,,,,
tier_prestige4,prestige,3,ch_prPurchase3,,,,
ch_prPurchase_title1,challenge,0,,,,,
ch_prPurchase_title2,challenge,0,,,,,
ch_prPurchase_title3,challenge,0,,,,,
ch_prPurchase_m4,challenge,0,,,,,
ch_prPurchase_type95,challenge,0,,,,,
ch_prPurchase_scar,challenge,0,,,,,
ch_prPurchase_g36,challenge,0,,,,,
ch_prPurchase_mk14,challenge,0,,,,,
ch_prPurchase_m16,challenge,0,,,,,
ch_prPurchase_acr,challenge,0,,,,,
ch_prPurchase_fad,challenge,0,,,,,
ch_prPurchase_ak47,challenge,0,,,,,
ch_prPurchase_mp5,challenge,0,,,,,
ch_prPurchase_ump45,challenge,0,,,,,
ch_prPurchase_pp90m1,challenge,0,,,,,
ch_prPurchase_p90,challenge,0,,,,,
ch_prPurchase_m9,challenge,0,,,,,
ch_prPurchase_mp7,challenge,0,,,,,
ch_prPurchase_sa80,challenge,0,,,,,
ch_prPurchase_mk46,challenge,0,,,,,
ch_prPurchase_pecheneg,challenge,0,,,,,
ch_prPurchase_m60,challenge,0,,,,,
ch_prPurchase_mg36,challenge,0,,,,,
ch_prPurchase_rsass,challenge,0,,,,,
ch_prPurchase_msr,challenge,0,,,,,
ch_prPurchase_barrett,challenge,0,,,,,
ch_prPurchase_dragunov,challenge,0,,,,,
ch_prPurchase_as50,challenge,0,,,,,
ch_prPurchase_l96a1,challenge,0,,,,,
ch_prPurchase_spas12,challenge,0,,,,,
ch_prPurchase_aa12,challenge,0,,,,,
ch_prPurchase_striker,challenge,0,,,,,
ch_prPurchase_usas12,challenge,0,,,,,
ch_prPurchase_1887,challenge,0,,,,,
ch_prPurchase_ksg,challenge,0,,,,,
ch_prPurchase_fmg9,challenge,0,,,,,
ch_prPurchase_g18,challenge,0,,,,,
ch_prPurchase_mp9,challenge,0,,,,,
ch_prPurchase_skorpion,challenge,0,,,,,
ch_prPurchase_smaw,challenge,0,,,,,
ch_prPurchase_m320,challenge,0,,,,,
ch_prPurchase_stinger,challenge,0,,,,,
ch_prPurchase_javelin,challenge,0,,,,,
ch_prPurchase_rpg,challenge,0,,,,,
ch_prPurchase_xm25,challenge,0,,,,,
ch_prPurchase_cm901,challenge,0,,,,,
ch_prPurchase_p99,challenge,0,,,,,
ch_prPurchase_44magnum,challenge,0,,,,,
ch_prPurchase_fnfiveseven,challenge,0,,,,,
ch_prPurchase_deserteagle,challenge,0,,,,,
ch_prPurchase_mp412,challenge,0,,,,,
ch_prPurchase_blindeye,challenge,0,,,,,
ch_prPurchase_extremeconditioning,challenge,0,,,,,
ch_prPurchase_scavenger,challenge,0,,,,,
ch_prPurchase_hardline,challenge,0,,,,,
ch_prPurchase_assassin,challenge,0,,,,,
ch_prPurchase_overkill,challenge,0,,,,,
ch_prPurchase_sitrep,challenge,0,,,,,
ch_prPurchase_steadyaim,challenge,0,,,,,
ch_prPurchase_deadsilence,challenge,0,,,,,
ch_prPurchase_revenge,challenge,0,,,,,
ch_prPurchase_finalstand,challenge,0,,,,,
ch_prPurchase_martyrdom,challenge,0,,,,,
ch_prPurchase_deadmanshand,challenge,0,,,,,
ch_prPurchase_hollowpoints,challenge,0,,,,,
ch_prPurchase_throwingknife,challenge,0,,,,,
ch_prPurchase_bouncingbetty,challenge,0,,,,,
ch_prPurchase_claymore,challenge,0,,,,,
ch_prPurchase_c4,challenge,0,,,,,
ch_prPurchase_scrambler,challenge,0,,,,,
ch_prPurchase_empgrenade,challenge,0,,,,,
ch_prPurchase_smokegrenade,challenge,0,,,,,
ch_prPurchase_trophysystem,challenge,0,,,,,
ch_prPurchase_tacticalinsertion,challenge,0,,,,,
ch_prPurchase_portableradar,challenge,0,,,,,
tier_1,challenge,3,,,,,
tier_2,challenge,3,,,,,
tier_3,challenge,3,,,,,
tier_3_a,challenge,3,,,,,
tier_3_b,challenge,3,,,,,
tier_3_c,challenge,3,,,,,
tier_4,challenge,4,,,,,
tier_4_a,challenge,4,,,,,
tier_4_b,challenge,4,,,,,
tier_4_c,challenge,4,,,,,
tier_4_d,challenge,4,,,,,
tier_5,challenge,14,,,,,
tier_5_a,challenge,14,,,,,
tier_5_b,challenge,14,,,,,
tier_5_c,challenge,14,,,,,
tier_5_d,challenge,14,,,,,
tier_6,challenge,19,,,,,
tier_6_a,challenge,19,,,,,
tier_6_b,challenge,19,,,,,
tier_6_c,challenge,19,,,,,
tier_6_d,challenge,19,,,,,
tier_7,challenge,3,,,,,
tier_7_a,challenge,3,,,,,
tier_7_b,challenge,3,,,,,
tier_7_c,challenge,3,,,,,
tier_7_d,challenge,3,,,,,
tier_8,challenge,29,,,,,
tier_8_a,challenge,29,,,,,
tier_8_b,challenge,29,,,,,
tier_8_c,challenge,29,,,,,
tier_8_d,challenge,29,,,,,
tier_9,challenge,39,,,,,
tier_9_a,challenge,39,,,,,
tier_9_b,challenge,39,,,,,
tier_9_c,challenge,39,,,,,
tier_9_d,challenge,39,,,,,
tier_10,challenge,49,,,,,
tier_10_a,challenge,49,,,,,
tier_10_b,challenge,49,,,,,
tier_10_c,challenge,49,,,,,
tier_10_d,challenge,49,,,,,
tier_11,challenge,59,,,,,
tier_11_a,challenge,59,,,,,
tier_11_b,challenge,68,,,,,
tier_11_c,challenge,59,,,,,
tier_11_d,challenge,59,,,,,
tier_12,challenge,64,,,,,
tier_12_a,challenge,64,,,,,
tier_12_b,challenge,64,,,,,
tier_12_c,challenge,64,,,,,
tier_12_d,challenge,64,,,,,
tier_13,challenge,69,,,,,
tier_13_a,challenge,69,,,,,
tier_13_b,challenge,69,,,,,
tier_13_c,challenge,69,,,,,
tier_13_d,challenge,69,,,,,
tier_90,challenge,8,,,,,
tier_91,challenge,8,,,,,
tier_92,challenge,3,ch_prestige,,,,
tier_93,challenge,3,,,,,ch_prPurchase1
tier_94,challenge,3,,,,,ch_prPurchase2
tier_95,challenge,3,,,,,ch_prPurchase3
specialty_longersprint,perk,21,,,,,ch_prPurchase_extremeconditioning
specialty_fastreload,perk,0,,,,,
specialty_scavenger,perk,38,,,,,ch_prPurchase_scavenger
specialty_blindeye,perk,10,,,,,ch_prPurchase_blindeye
specialty_paint,perk,0,,,,,
specialty_hardline,perk,14,,,,,ch_prPurchase_hardline
specialty_coldblooded,perk,26,,,,,ch_prPurchase_assassin
specialty_heartbreaker,perk,0,,,,,
specialty_quickdraw,perk,0,,,,,
specialty_twoprimaries,perk,46,,,,,ch_prPurchase_overkill
_specialty_blastshield,perk,0,,,,,
specialty_detectexplosive,perk,18,,,,,ch_prPurchase_sitrep
specialty_autospot,perk,0,,,,,
specialty_bulletaccuracy,perk,29,,,,,ch_prPurchase_steadyaim
specialty_steadyaimpro,perk,0,,,,,
specialty_quieter,perk,54,,,,,ch_prPurchase_deadsilence
specialty_stalker,perk,0,,,,,
specialty_fastmantle,perk,0,ch_longersprint_pro_4,ch_longersprint_pro,,,
specialty_quickswap,perk,0,ch_sleightofhand_pro_4,ch_sleightofhand_pro,,,
specialty_extraammo,perk,0,ch_scavenger_pro_4,ch_scavenger_pro,,,
specialty_fasterlockon,perk,0,ch_blindeye_pro_4,ch_blindeye_pro,,,
specialty_paint_pro,perk,0,ch_paint_pro_4,ch_paint_pro,,,
specialty_rollover,perk,0,ch_hardline_pro_4,ch_hardline_pro,,,
specialty_spygame,perk,0,ch_coldblooded_pro_4,ch_coldblooded_pro,,,
specialty_fastoffhand,perk,0,ch_quickdraw_pro_4,ch_quickdraw_pro,,,
specialty_overkillpro,perk,0,ch_twoprimaries_pro_4,ch_twoprimaries_pro,,,
specialty_stun_resistance,perk,0,ch_blastshield_pro_4,ch_blastshield_pro,,,
specialty_holdbreath,perk,0,ch_autospot_pro_4,ch_autospot_pro,,,
specialty_selectivehearing,perk,0,ch_detectexplosives_pro_4,ch_detectexplosives_pro,,,
specialty_fastsprintrecovery,perk,0,ch_bulletaccuracy_pro_4,ch_bulletaccuracy_pro,,,
specialty_falldamage,perk,0,ch_deadsilence_pro_4,ch_deadsilence_pro,,,
specialty_delaymine,perk,0,ch_stalker_pro_4,ch_stalker_pro,,,
specialty_longersprint_ks_pro,killstreak,0,ch_longersprint_pro_4,,,,
specialty_fastreload_ks_pro,killstreak,0,ch_sleightofhand_pro_4,,,,
specialty_scavenger_ks_pro,killstreak,0,ch_scavenger_pro_4,,,,
specialty_blindeye_ks_pro,killstreak,0,ch_blindeye_pro_4,,,,
specialty_paint_ks_pro,killstreak,0,ch_paint_pro_4,,,,
specialty_hardline_ks_pro,killstreak,0,ch_hardline_pro_4,,,,
specialty_coldblooded_ks_pro,killstreak,0,ch_coldblooded_pro_4,,,,
specialty_quickdraw_ks_pro,killstreak,0,ch_quickdraw_pro_4,,,,
specialty_assists_ks_pro,killstreak,0,ch_hardline_pro_4,,,,
_specialty_blastshield_ks_pro,killstreak,0,ch_blastshield_pro_4,,,,
specialty_autospot_ks_pro,killstreak,0,ch_autospot_pro_4,,,,
specialty_detectexplosive_ks_pro,killstreak,0,ch_detectexplosives_pro_4,,,,
specialty_bulletaccuracy_ks_pro,killstreak,0,ch_bulletaccuracy_pro_4,,,,
specialty_quieter_ks_pro,killstreak,0,ch_deadsilence_pro_4,,,,
specialty_stalker_ks_pro,killstreak,0,ch_stalker_pro_4,,,,
specialty_revenge,perk,14,,,,,ch_prPurchase_revenge
specialty_grenadepulldeath,perk,50,,,,,ch_prPurchase_martyrdom
specialty_c4death,perk,56,,,,,ch_prPurchase_deadmanshand
specialty_finalstand,perk,31,,,,,ch_prPurchase_finalstand
specialty_juiced,perk,0,,,,,
specialty_uav,perk,0,,,,,
specialty_stopping_power,perk,70,,,,,ch_prPurchase_hollowpoints
throwingknife_mp,perk,4,,,,,ch_prPurchase_throwingknife
c4_mp,perk,68,,,,,ch_prPurchase_c4
claymore_mp,perk,52,,,,,ch_prPurchase_claymore
frag_grenade_mp,perk,0,,,,,
semtex_mp,perk,0,,,,,
bouncingbetty_mp,perk,36,,,,,ch_prPurchase_bouncingbetty
specialty_tacticalinsertion,perk,60,,,,,ch_prPurchase_tacticalinsertion
trophy_mp,perk,44,,,,,ch_prPurchase_trophysystem
smoke_grenade_mp,perk,28,,,,,ch_prPurchase_smokegrenade
emp_grenade_mp,perk,20,,,,,ch_prPurchase_empgrenade
flash_grenade_mp,perk,0,,,,,
concussion_grenade_mp,perk,0,,,,,
specialty_scrambler,perk,12,,,,,ch_prPurchase_scrambler
specialty_portable_radar,perk,76,,,,,ch_prPurchase_portableradar
specialty_marksman,perk,0,,,,,
specialty_sharp_focus,perk,0,,,,,
specialty_bling,perk,0,,,,,
riotshield specialty_fastermelee,weaponBuff,,,,,,
riotshield specialty_lightweight,weaponBuff,,,,,,
tier_49_iw5_m4,challenge,0,,,,,
iw5_m4,weapon,0,,,,,
iw5_m4 reflex,weaponAttachment,,,,,,
iw5_m4 silencer,weaponAttachment,,,,,,
iw5_m4 gl,weaponAttachment,,,,,,
iw5_m4 acog,weaponAttachment,,,,,,
iw5_m4 heartbeat,weaponAttachment,,,,,,
iw5_m4 hybrid,weaponAttachment,,,,,,
iw5_m4 shotgun,weaponAttachment,,,,,,
iw5_m4 eotech,weaponAttachment,,,,,,
iw5_m4 xmags,weaponAttachment,,,,,,
iw5_m4 thermal,weaponAttachment,,,,,,
iw5_m4 classic,weaponCamo,,,,,,
iw5_m4 snow,weaponCamo,,,,,,
iw5_m4 multi,weaponCamo,,,,,,
iw5_m4 d_urban,weaponCamo,,,,,,
iw5_m4 hex,weaponCamo,,,,,,
iw5_m4 choco,weaponCamo,,,,,,
iw5_m4 marine,weaponCamo,9999,,,,,
iw5_m4 snake,weaponCamo,,,,,,
iw5_m4 winter,weaponCamo,9999,,,,,
iw5_m4 blue,weaponCamo,,,,,,
iw5_m4 red,weaponCamo,,,,,,
iw5_m4 autumn,weaponCamo,,,,,,
iw5_m4 gold,weaponCamo,,,,,,
iw5_m4 specialty_marksman,weaponBuff,,,,,,
iw5_m4 specialty_bulletpenetration,weaponBuff,,,,,,
iw5_m4 specialty_bling,weaponBuff,,,,,,
iw5_m4 specialty_sharp_focus,weaponBuff,,,,,,
iw5_m4 specialty_holdbreathwhileads,weaponBuff,,,,,,
iw5_m4 specialty_reducedsway,weaponBuff,,,,,,
iw5_m4 ret1,weaponReticle,,,,,,
iw5_m4 ret2,weaponReticle,,,,,,
iw5_m4 ret3,weaponReticle,,,,,,
iw5_m4 ret4,weaponReticle,,,,,,
iw5_m4 ret5,weaponReticle,,,,,,
iw5_m4 ret6,weaponReticle,,,,,,
ch_marksman_iw5_m4,challenge,0,,,,,
ch_expert_iw5_m4,challenge,0,,,,,
ch_iw5_m4_mastery,challenge,0,,,,,
pr_marksman_iw5_m4,challenge,0,ch_prestige,,,,
pr_expert_iw5_m4,challenge,0,ch_prestige,,,,
cardtitle_iw5_m4_master,title,0,ch_iw5_m4_mastery,,,,
cardtitle_iw5_m4_marksman,title,0,pr_marksman_iw5_m4,,,,
cardicon_iw5_m4_marksman,icon,0,pr_marksman_iw5_m4_2,,,,
cardtitle_iw5_m4_veteran,title,0,pr_marksman_iw5_m4_3,,,,
cardtitle_iw5_m4_expert,title,0,pr_expert_iw5_m4,,,,
cardicon_iw5_m4_expert,icon,0,pr_expert_iw5_m4_2,,,,
cardtitle_iw5_m4_sharpshooter,title,0,pr_expert_iw5_m4_3,,,,
tier_72_type95,challenge,31,,,,,
iw5_type95,weapon,31,,,,,ch_prPurchase_type95
iw5_type95 reflex,weaponAttachment,,,,,,
iw5_type95 silencer,weaponAttachment,,,,,,
iw5_type95 m320,weaponAttachment,,,,,,
iw5_type95 acog,weaponAttachment,,,,,,
iw5_type95 rof,weaponAttachment,,,,,,
iw5_type95 heartbeat,weaponAttachment,,,,,,
iw5_type95 hybrid,weaponAttachment,,,,,,
iw5_type95 shotgun,weaponAttachment,,,,,,
iw5_type95 eotech,weaponAttachment,,,,,,
iw5_type95 xmags,weaponAttachment,,,,,,
iw5_type95 thermal,weaponAttachment,,,,,,
iw5_type95 classic,weaponCamo,,,,,,
iw5_type95 snow,weaponCamo,,,,,,
iw5_type95 multi,weaponCamo,,,,,,
iw5_type95 d_urban,weaponCamo,,,,,,
iw5_type95 hex,weaponCamo,,,,,,
iw5_type95 choco,weaponCamo,,,,,,
iw5_type95 marine,weaponCamo,9999,,,,,
iw5_type95 snake,weaponCamo,,,,,,
iw5_type95 winter,weaponCamo,9999,,,,,
iw5_type95 blue,weaponCamo,,,,,,
iw5_type95 red,weaponCamo,,,,,,
iw5_type95 autumn,weaponCamo,,,,,,
iw5_type95 gold,weaponCamo,,,,,,
iw5_type95 specialty_marksman,weaponBuff,,,,,,
iw5_type95 specialty_bulletpenetration,weaponBuff,,,,,,
iw5_type95 specialty_bling,weaponBuff,,,,,,
iw5_type95 specialty_sharp_focus,weaponBuff,,,,,,
iw5_type95 specialty_holdbreathwhileads,weaponBuff,,,,,,
iw5_type95 specialty_reducedsway,weaponBuff,,,,,,
iw5_type95 ret1,weaponReticle,,,,,,
iw5_type95 ret2,weaponReticle,,,,,,
iw5_type95 ret3,weaponReticle,,,,,,
iw5_type95 ret4,weaponReticle,,,,,,
iw5_type95 ret5,weaponReticle,,,,,,
iw5_type95 ret6,weaponReticle,,,,,,
ch_marksman_iw5_type95,challenge,31,,,,,ch_prPurchase_type95
ch_expert_iw5_type95,challenge,31,,,,,ch_prPurchase_type95
ch_iw5_type95_mastery,challenge,31,,,,,ch_prPurchase_type95
pr_marksman_iw5_type95,challenge,31,ch_prestige,,,,ch_prPurchase_type95
pr_expert_iw5_type95,challenge,31,ch_prestige,,,,ch_prPurchase_type95
cardtitle_iw5_type95_master,title,0,ch_iw5_type95_mastery,,,,
cardtitle_iw5_type95_marksman,title,0,pr_marksman_iw5_type95,,,,
cardicon_iw5_type95_marksman,icon,0,pr_marksman_iw5_type95_2,,,,
cardtitle_iw5_type95_veteran,title,0,pr_marksman_iw5_type95_3,,,,
cardtitle_iw5_type95_expert,title,0,pr_expert_iw5_type95,,,,
cardicon_iw5_type95_expert,icon,0,pr_expert_iw5_type95_2,,,,
cardtitle_iw5_type95_sharpshooter,title,0,pr_expert_iw5_type95_3,,,,
tier_67_iw5_scar,challenge,5,,,,,
iw5_scar,weapon,5,,,,,ch_prPurchase_scar
iw5_scar reflex,weaponAttachment,,,,,,
iw5_scar silencer,weaponAttachment,,,,,,
iw5_scar m320,weaponAttachment,,,,,,
iw5_scar acog,weaponAttachment,,,,,,
iw5_scar heartbeat,weaponAttachment,,,,,,
iw5_scar hybrid,weaponAttachment,,,,,,
iw5_scar shotgun,weaponAttachment,,,,,,
iw5_scar eotech,weaponAttachment,,,,,,
iw5_scar xmags,weaponAttachment,,,,,,
iw5_scar thermal,weaponAttachment,,,,,,
iw5_scar classic,weaponCamo,,,,,,
iw5_scar snow,weaponCamo,,,,,,
iw5_scar multi,weaponCamo,,,,,,
iw5_scar d_urban,weaponCamo,,,,,,
iw5_scar hex,weaponCamo,,,,,,
iw5_scar choco,weaponCamo,,,,,,
iw5_scar marine,weaponCamo,9999,,,,,
iw5_scar snake,weaponCamo,,,,,,
iw5_scar winter,weaponCamo,9999,,,,,
iw5_scar blue,weaponCamo,,,,,,
iw5_scar red,weaponCamo,,,,,,
iw5_scar autumn,weaponCamo,,,,,,
iw5_scar gold,weaponCamo,,,,,,
iw5_scar specialty_marksman,weaponBuff,,,,,,
iw5_scar specialty_bulletpenetration,weaponBuff,,,,,,
iw5_scar specialty_bling,weaponBuff,,,,,,
iw5_scar specialty_sharp_focus,weaponBuff,,,,,,
iw5_scar specialty_holdbreathwhileads,weaponBuff,,,,,,
iw5_scar specialty_reducedsway,weaponBuff,,,,,,
iw5_scar ret1,weaponReticle,,,,,,
iw5_scar ret2,weaponReticle,,,,,,
iw5_scar ret3,weaponReticle,,,,,,
iw5_scar ret4,weaponReticle,,,,,,
iw5_scar ret5,weaponReticle,,,,,,
iw5_scar ret6,weaponReticle,,,,,,
ch_marksman_iw5_scar,challenge,5,,,,,ch_prPurchase_scar
ch_expert_iw5_scar,challenge,5,,,,,ch_prPurchase_scar
ch_iw5_scar_mastery,challenge,5,,,,,ch_prPurchase_scar
pr_marksman_iw5_scar,challenge,5,ch_prestige,,,,ch_prPurchase_scar
pr_expert_iw5_scar,challenge,5,ch_prestige,,,,ch_prPurchase_scar
cardtitle_iw5_scar_master,title,0,ch_iw5_scar_mastery,,,,
cardtitle_iw5_scar_marksman,title,0,pr_marksman_iw5_scar,,,,
cardicon_iw5_scar_marksman,icon,0,pr_marksman_iw5_scar_2,,,,
cardtitle_iw5_scar_veteran,title,0,pr_marksman_iw5_scar_3,,,,
cardtitle_iw5_scar_expert,title,0,pr_expert_iw5_scar,,,,
cardicon_iw5_scar_expert,icon,0,pr_expert_iw5_scar_2,,,,
cardtitle_iw5_scar_sharpshooter,title,0,pr_expert_iw5_scar_3,,,,
tier_42_iw5_g36c,challenge,41,,,,,
iw5_g36c,weapon,41,,,,,ch_prPurchase_g36
iw5_g36c reflex,weaponAttachment,,,,,,
iw5_g36c silencer,weaponAttachment,,,,,,
iw5_g36c m320,weaponAttachment,,,,,,
iw5_g36c acog,weaponAttachment,,,,,,
iw5_g36c heartbeat,weaponAttachment,,,,,,
iw5_g36c hybrid,weaponAttachment,,,,,,
iw5_g36c shotgun,weaponAttachment,,,,,,
iw5_g36c eotech,weaponAttachment,,,,,,
iw5_g36c xmags,weaponAttachment,,,,,,
iw5_g36c thermal,weaponAttachment,,,,,,
iw5_g36c classic,weaponCamo,,,,,,
iw5_g36c snow,weaponCamo,,,,,,
iw5_g36c multi,weaponCamo,,,,,,
iw5_g36c d_urban,weaponCamo,,,,,,
iw5_g36c hex,weaponCamo,,,,,,
iw5_g36c choco,weaponCamo,,,,,,
iw5_g36c marine,weaponCamo,9999,,,,,
iw5_g36c snake,weaponCamo,,,,,,
iw5_g36c winter,weaponCamo,9999,,,,,
iw5_g36c blue,weaponCamo,,,,,,
iw5_g36c red,weaponCamo,,,,,,
iw5_g36c autumn,weaponCamo,,,,,,
iw5_g36c gold,weaponCamo,,,,,,
iw5_g36c specialty_marksman,weaponBuff,,,,,,
iw5_g36c specialty_bulletpenetration,weaponBuff,,,,,,
iw5_g36c specialty_bling,weaponBuff,,,,,,
iw5_g36c specialty_sharp_focus,weaponBuff,,,,,,
iw5_g36c specialty_holdbreathwhileads,weaponBuff,,,,,,
iw5_g36c specialty_reducedsway,weaponBuff,,,,,,
iw5_g36c ret1,weaponReticle,,,,,,
iw5_g36c ret2,weaponReticle,,,,,,
iw5_g36c ret3,weaponReticle,,,,,,
iw5_g36c ret4,weaponReticle,,,,,,
iw5_g36c ret5,weaponReticle,,,,,,
iw5_g36c ret6,weaponReticle,,,,,,
ch_marksman_iw5_g36c,challenge,41,,,,,ch_prPurchase_g36
ch_expert_iw5_g36c,challenge,41,,,,,ch_prPurchase_g36
ch_iw5_g36c_mastery,challenge,41,,,,,ch_prPurchase_g36
pr_marksman_iw5_g36c,challenge,41,ch_prestige,,,,ch_prPurchase_g36
pr_expert_iw5_g36c,challenge,41,ch_prestige,,,,ch_prPurchase_g36
cardtitle_iw5_g36c_master,title,0,ch_iw5_g36c_mastery,,,,
cardtitle_iw5_g36c_marksman,title,0,pr_marksman_iw5_g36c,,,,
cardicon_iw5_g36c_marksman,icon,0,pr_marksman_iw5_g36c_2,,,,
cardtitle_iw5_g36c_veteran,title,0,pr_marksman_iw5_g36c_3,,,,
cardtitle_iw5_g36c_expert,title,0,pr_expert_iw5_g36c,,,,
cardicon_iw5_g36c_expert,icon,0,pr_expert_iw5_g36c_2,,,,
cardtitle_iw5_g36c_sharpshooter,title,0,pr_expert_iw5_g36c_3,,,,
tier_51_iw5_mk14,challenge,59,,,,,
iw5_mk14,weapon,59,,,,,ch_prPurchase_mk14
iw5_mk14 reflex,weaponAttachment,,,,,,
iw5_mk14 silencer,weaponAttachment,,,,,,
iw5_mk14 m320,weaponAttachment,,,,,,
iw5_mk14 acog,weaponAttachment,,,,,,
iw5_mk14 rof,weaponAttachment,,,,,,
iw5_mk14 heartbeat,weaponAttachment,,,,,,
iw5_mk14 hybrid,weaponAttachment,,,,,,
iw5_mk14 shotgun,weaponAttachment,,,,,,
iw5_mk14 eotech,weaponAttachment,,,,,,
iw5_mk14 xmags,weaponAttachment,,,,,,
iw5_mk14 thermal,weaponAttachment,,,,,,
iw5_mk14 classic,weaponCamo,,,,,,
iw5_mk14 snow,weaponCamo,,,,,,
iw5_mk14 multi,weaponCamo,,,,,,
iw5_mk14 d_urban,weaponCamo,,,,,,
iw5_mk14 hex,weaponCamo,,,,,,
